Name,oldest_sequence,newest_sequence,number_taxa
UK294,2020-05-17,2020-05-17,1
UK835,2020-03-30,2020-03-30,1
UK841,2020-03-30,2020-03-30,1
UK736,2020-04-20,2020-04-20,1
UK993,2020-04-21,2020-04-21,1
UK5514,2020-04-08,2020-04-19,2
UK3224,2020-04-12,2020-04-23,3
UK3318,2020-04-11,2020-04-22,2
UK858,2020-04-21,2020-04-21,1
UK5384,2020-04-02,2020-04-02,1
UK5385,2020-03-24,2020-03-24,1
UK5702,2020-03-31,2020-04-06,3
UK5386,2020-04-01,2020-04-01,1
UK5253,2020-04-01,2020-04-01,1
UK5387,2020-03-26,2020-03-28,2
UK2561,2020-03-30,2020-03-30,1
UK5388,2020-03-30,2020-03-30,1
UK5389,2020-04-01,2020-04-01,1
UK5390,2020-03-29,2020-04-01,3
UK2720,2020-03-27,2020-04-15,5
UK5391,2020-03-23,2020-03-23,1
UK5541,2020-03-24,2020-03-24,1
UK5392,2020-03-31,2020-03-31,1
UK5393,2020-03-26,2020-03-26,1
UK5262,2020-04-01,2020-04-01,1
UK1857,2020-04-02,2020-04-02,1
UK5312,2020-03-26,2020-04-01,3
UK5234,2020-03-27,2020-03-27,1
UK92,2020-03-23,2020-04-30,24
UK5218,2020-03-27,2020-03-27,1
UK5394,2020-03-24,2020-03-24,1
UK5172,2020-03-26,2020-03-26,1
UK744,2020-03-26,2020-03-26,1
UK5900,2020-03-19,2020-03-20,2
UK5233,2020-03-22,2020-03-22,1
UK2338,2020-03-30,2020-03-30,1
UK5395,2020-03-30,2020-03-30,1
UK5247,2020-04-01,2020-04-01,1
UK531,2020-03-20,2020-04-20,3
UK5901,2020-03-18,2020-03-28,3
UK5256,2020-04-01,2020-04-01,1
UK5248,2020-03-30,2020-03-30,1
UK5396,2020-03-24,2020-03-24,1
UK5558,2020-03-26,2020-04-02,3
UK5252,2020-03-25,2020-03-25,1
UK5397,2020-04-01,2020-04-01,1
UK491,2020-03-23,2020-04-02,6
UK5398,2020-03-26,2020-03-26,1
UK5236,2020-03-28,2020-03-28,1
UK5399,2020-03-30,2020-03-30,1
UK5400,2020-03-29,2020-03-29,1
UK5401,2020-03-31,2020-03-31,1
UK5902,2020-03-21,2020-04-10,2
UK5174,2020-03-26,2020-04-07,8
UK5327,2020-03-28,2020-04-01,3
UK5246,2020-04-02,2020-04-02,1
UK54,2020-03-18,2020-04-30,11
UK5162,2020-04-01,2020-04-01,1
UK5249,2020-04-01,2020-04-01,1
UK5402,2020-03-29,2020-03-29,1
UK5403,2020-03-27,2020-03-27,1
UK3493,2020-03-31,2020-04-07,2
UK1863,2020-03-26,2020-03-26,1
UK5231,2020-03-29,2020-03-29,1
UK619,2020-03-26,2020-03-26,1
UK5404,2020-03-24,2020-03-24,1
UK5255,2020-04-01,2020-04-01,1
UK5405,2020-03-29,2020-03-29,1
UK5559,2020-03-23,2020-03-23,1
UK5406,2020-03-31,2020-03-31,1
UK5237,2020-03-26,2020-03-26,1
UK5407,2020-03-29,2020-03-29,1
UK5477,2020-04-01,2020-04-01,1
UK2074,2020-03-29,2020-03-29,1
UK5239,2020-03-30,2020-03-30,1
UK5123,2020-04-15,2020-04-15,1
UK5408,2020-04-14,2020-04-14,2
UK5703,2020-03-06,2020-04-15,12
UK3342,2020-03-28,2020-04-20,5
UK5095,2020-04-20,2020-04-20,1
UK5410,2020-04-14,2020-04-14,1
UK5411,2020-04-19,2020-04-19,1
UK5412,2020-04-19,2020-04-19,1
UK746,2020-03-31,2020-04-14,6
UK3338,2020-03-29,2020-04-13,2
UK5124,2020-03-31,2020-03-31,1
UK5125,2020-04-15,2020-04-15,1
UK5413,2020-03-30,2020-03-30,1
UK5093,2020-04-14,2020-04-14,1
UK119,2020-03-11,2020-04-16,32
UK3859,2020-04-04,2020-04-14,3
UK4474,2020-03-29,2020-04-11,3
UK5243,2020-04-15,2020-04-15,1
UK2036,2020-04-19,2020-04-19,1
UK3853,2020-04-04,2020-04-14,2
UK437,2020-03-23,2020-04-08,5
UK5414,2020-04-14,2020-04-14,1
UK5415,2020-03-30,2020-03-30,1
UK464,2020-03-25,2020-04-19,6
UK830,2020-04-07,2020-04-27,4
UK5409,2020-03-27,2020-04-19,11
UK8,2020-03-03,2020-05-01,42
UK5416,2020-03-31,2020-03-31,1
UK5417,2020-04-18,2020-04-18,1
UK5418,2020-04-19,2020-04-19,1
UK309,2020-04-01,2020-05-17,7
UK802,2020-03-21,2020-04-22,9
UK1210,2020-04-23,2020-04-23,1
UK859,2020-04-21,2020-04-21,1
UK17,2020-03-12,2020-05-03,3
UK1211,2020-04-23,2020-04-23,1
UK5175,2020-04-02,2020-04-02,1
UK1221,2020-03-26,2020-03-26,1
UK456,2020-04-30,2020-04-30,1
UK1213,2020-04-02,2020-04-07,2
UK209,2020-03-22,2020-03-22,1
UK2750,2020-03-21,2020-03-21,1
UK2024,2020-04-03,2020-04-03,1
UK62,2020-03-12,2020-04-23,41
UK2009,2020-04-10,2020-04-10,1
UK1212,2020-04-09,2020-04-09,1
UK1214,2020-04-07,2020-04-07,1
UK1215,2020-04-11,2020-04-11,1
UK5127,2020-04-06,2020-04-06,1
UK334,2020-04-07,2020-04-07,1
UK1216,2020-04-10,2020-04-10,1
UK1217,2020-04-04,2020-04-04,1
UK1218,2020-04-08,2020-04-08,1
UK1219,2020-04-09,2020-04-09,1
UK1220,2020-04-09,2020-04-09,1
UK5560,2020-04-22,2020-04-22,2
UK2300,2020-04-14,2020-04-22,2
UK1223,2020-04-21,2020-04-21,1
UK764,2020-04-26,2020-04-26,1
UK781,2020-04-27,2020-04-27,1
UK1224,2020-04-25,2020-04-25,1
UK85,2020-04-27,2020-04-27,1
UK2006,2020-04-25,2020-04-25,1
UK2005,2020-04-27,2020-04-27,1
UK227,2020-04-24,2020-04-24,1
UK126,2020-03-29,2020-05-03,18
UK876,2020-04-16,2020-04-21,3
UK1225,2020-05-15,2020-05-15,1
UK78,2020-03-29,2020-05-14,10
UK5442,2020-04-17,2020-04-17,1
UK397,2020-03-28,2020-04-18,16
UK5443,2020-04-17,2020-04-17,1
UK909,2020-04-17,2020-04-20,5
UK5164,2020-04-16,2020-04-16,1
UK149,2020-04-16,2020-04-16,1
UK213,2020-03-18,2020-04-17,7
UK3222,2020-04-08,2020-04-17,2
UK5166,2020-04-17,2020-04-17,1
UK374,2020-04-01,2020-04-20,15
UK532,2020-04-04,2020-04-17,8
UK5171,2020-04-17,2020-04-17,1
UK994,2020-04-23,2020-04-27,3
UK2017,2020-04-24,2020-04-24,1
UK5704,2020-04-08,2020-04-27,2
UK2455,2020-03-26,2020-04-28,2
UK1227,2020-04-27,2020-04-27,1
UK782,2020-04-23,2020-04-23,1
UK783,2020-04-24,2020-04-24,1
UK1001,2020-04-24,2020-04-24,1
UK784,2020-04-18,2020-04-18,1
UK4536,2020-04-10,2020-04-24,2
UK367,2020-03-25,2020-04-27,8
UK80,2020-03-09,2020-04-27,9
UK2018,2020-01-27,2020-01-27,1
UK759,2020-03-28,2020-04-27,13
UK5313,2020-03-22,2020-04-20,3
UK785,2020-04-25,2020-04-25,1
UK1230,2020-04-24,2020-04-24,1
UK1032,2020-04-24,2020-04-24,1
UK1231,2020-04-26,2020-04-26,1
UK5492,2020-04-08,2020-04-24,3
UK41,2020-03-01,2020-04-24,20
UK181,2020-03-28,2020-04-27,8
UK2898,2020-04-27,2020-04-27,1
UK2900,2020-04-27,2020-04-27,1
UK1232,2020-04-17,2020-04-17,1
UK1234,2020-04-28,2020-04-28,1
UK795,2020-04-27,2020-04-27,1
UK1235,2020-04-26,2020-04-26,1
UK1236,2020-04-23,2020-04-23,1
UK798,2020-04-28,2020-04-28,1
UK580,2020-04-24,2020-04-24,1
UK1165,2020-04-25,2020-04-25,1
UK1237,2020-04-22,2020-04-22,1
UK1238,2020-04-28,2020-04-28,1
UK702,2020-04-02,2020-04-27,3
UK465,2020-04-26,2020-04-26,1
UK787,2020-03-25,2020-04-20,3
UK4094,2020-04-01,2020-04-22,2
UK264,2020-03-29,2020-04-22,15
UK505,2020-03-21,2020-05-15,14
UK296,2020-04-08,2020-05-13,25
UK185,2020-03-10,2020-05-15,6
UK2912,2020-04-06,2020-05-13,20
UK338,2020-05-13,2020-05-13,1
UK499,2020-04-24,2020-05-15,13
UK5153,2020-04-09,2020-04-09,2
UK5426,2020-04-10,2020-04-10,1
UK137,2020-03-04,2020-04-11,12
UK2087,2020-04-10,2020-04-10,1
UK2135,2020-04-10,2020-04-10,1
UK5428,2020-04-10,2020-04-10,1
UK5429,2020-04-09,2020-04-09,1
UK58,2020-03-12,2020-04-24,17
UK5430,2020-04-11,2020-04-11,1
UK5254,2020-04-09,2020-04-09,1
UK5176,2020-04-09,2020-04-10,3
UK5555,2020-04-09,2020-04-09,1
UK5230,2020-04-10,2020-04-10,1
UK2040,2020-04-08,2020-04-08,1
UK5244,2020-04-09,2020-04-09,1
UK1899,2020-04-06,2020-04-10,4
UK5529,2020-04-09,2020-04-09,1
UK864,2020-03-28,2020-04-10,3
UK5431,2020-04-08,2020-04-08,1
UK636,2020-04-07,2020-04-17,4
UK5432,2020-04-10,2020-04-10,1
UK5242,2020-04-10,2020-04-10,1
UK5224,2020-04-10,2020-04-10,1
UK5433,2020-04-09,2020-04-09,1
UK3975,2020-03-30,2020-04-10,3
UK5434,2020-04-10,2020-04-10,1
UK5435,2020-04-08,2020-04-08,1
UK5436,2020-04-09,2020-04-09,1
UK99,2020-03-20,2020-04-09,2
UK5530,2020-04-10,2020-04-10,1
UK5240,2020-04-10,2020-04-10,1
UK5519,2020-04-09,2020-04-09,1
UK5437,2020-04-09,2020-04-09,1
UK5094,2020-04-09,2020-04-09,1
UK3692,2020-04-03,2020-04-29,4
UK5438,2020-04-08,2020-04-08,1
UK2041,2020-04-08,2020-04-08,1
UK1866,2020-04-08,2020-04-08,1
UK5251,2020-04-10,2020-04-10,1
UK3507,2020-04-07,2020-04-09,3
UK5439,2020-04-10,2020-04-10,1
UK5440,2020-04-10,2020-04-10,1
UK908,2020-04-02,2020-04-09,3
UK1868,2020-04-09,2020-04-09,1
UK4574,2020-04-02,2020-04-09,2
UK5531,2020-04-09,2020-04-09,1
UK950,2020-03-28,2020-04-10,3
UK5441,2020-04-08,2020-04-08,1
UK5424,2020-04-17,2020-04-17,1
UK5128,2020-04-18,2020-04-26,3
UK2083,2020-03-15,2020-04-18,2
UK231,2020-03-22,2020-04-17,4
UK963,2020-04-14,2020-04-18,3
UK5425,2020-04-04,2020-04-17,2
UK2039,2020-04-17,2020-04-17,1
UK5226,2020-04-17,2020-04-17,1
UK5307,2020-03-08,2020-05-12,9
UK5532,2020-05-04,2020-05-04,1
UK5314,2020-05-08,2020-05-08,1
UK5445,2020-05-04,2020-05-04,1
UK5446,2020-05-05,2020-05-05,1
UK5705,2020-04-03,2020-05-09,2
UK5448,2020-05-05,2020-05-05,1
UK5503,2020-05-01,2020-05-01,2
UK3875,2020-04-08,2020-05-12,8
UK146,2020-03-24,2020-05-07,15
UK5449,2020-05-02,2020-05-02,1
UK5509,2020-05-06,2020-05-06,1
UK37,2020-03-17,2020-05-04,62
UK5450,2020-05-04,2020-05-04,1
UK5706,2020-03-19,2020-05-06,2
UK5451,2020-05-07,2020-05-07,1
UK5452,2020-04-13,2020-05-04,2
UK195,2020-03-29,2020-05-03,16
UK5453,2020-05-04,2020-05-04,1
UK5504,2020-05-01,2020-05-01,1
UK5454,2020-05-01,2020-05-01,1
UK5215,2020-03-29,2020-05-13,5
UK337,2020-03-11,2020-04-06,3
UK255,2020-03-26,2020-04-20,11
UK132,2020-03-27,2020-04-30,13
UK370,2020-04-06,2020-04-27,14
UK5225,2020-04-06,2020-04-06,1
UK5495,2020-04-06,2020-04-06,1
UK225,2020-03-14,2020-04-10,57
UK5444,2020-04-05,2020-04-05,1
UK48,2020-04-06,2020-04-06,1
UK5639,2020-04-06,2020-04-15,2
UK1729,2020-03-31,2020-04-07,3
UK5160,2020-04-07,2020-04-07,1
UK5207,2020-05-04,2020-05-04,1
UK1239,2020-04-14,2020-04-14,1
UK980,2020-04-14,2020-04-14,1
UK5562,2020-04-10,2020-04-10,1
UK1240,2020-04-12,2020-04-12,1
UK1241,2020-04-07,2020-04-07,1
UK130,2020-05-05,2020-05-05,1
UK849,2020-04-16,2020-05-01,5
UK3539,2020-04-19,2020-05-07,3
UK1248,2020-05-02,2020-05-07,2
UK5080,2020-03-30,2020-04-29,2
UK574,2020-03-30,2020-04-29,8
UK180,2020-03-30,2020-05-01,12
UK5545,2020-05-01,2020-05-01,1
UK5516,2020-04-29,2020-04-29,1
UK5455,2020-04-29,2020-04-30,2
UK2248,2020-03-29,2020-04-30,2
UK123,2020-03-23,2020-05-01,10
UK5456,2020-04-30,2020-04-30,1
UK331,2020-03-31,2020-05-01,6
UK3122,2020-04-04,2020-04-29,2
UK1245,2020-04-18,2020-04-18,1
UK957,2020-03-29,2020-04-17,4
UK340,2020-05-08,2020-05-08,1
UK662,2020-04-24,2020-04-24,1
UK359,2020-05-05,2020-05-05,1
UK323,2020-03-31,2020-04-21,7
UK385,2020-04-28,2020-04-28,1
UK396,2020-04-24,2020-04-24,1
UK408,2020-05-08,2020-05-08,1
UK409,2020-05-08,2020-05-08,1
UK410,2020-05-12,2020-05-12,1
UK3050,2020-04-13,2020-04-24,2
UK850,2020-04-01,2020-04-01,1
UK1242,2020-04-13,2020-04-13,1
UK1243,2020-04-14,2020-04-14,1
UK288,2020-03-12,2020-04-04,4
UK3056,2020-03-25,2020-03-25,1
UK1881,2020-03-25,2020-03-25,1
UK1261,2020-03-24,2020-03-24,1
UK3046,2020-03-25,2020-03-25,1
UK3057,2020-03-28,2020-03-28,1
UK2789,2020-03-26,2020-03-26,1
UK706,2020-03-26,2020-04-11,6
UK949,2020-03-25,2020-03-27,3
UK3058,2020-03-24,2020-03-24,1
UK1009,2020-03-26,2020-03-27,2
UK2090,2020-03-26,2020-03-26,1
UK916,2020-03-24,2020-03-31,3
UK3059,2020-03-26,2020-03-26,1
UK4660,2020-03-24,2020-03-24,1
UK5263,2020-03-26,2020-03-26,1
UK3062,2020-03-24,2020-03-24,1
UK3063,2020-03-24,2020-03-24,1
UK3064,2020-03-28,2020-03-28,1
UK3065,2020-03-25,2020-03-25,1
UK3066,2020-03-28,2020-03-28,1
UK933,2020-03-23,2020-03-26,2
UK5563,2020-04-11,2020-04-22,8
UK3067,2020-04-17,2020-04-17,1
UK2091,2020-04-29,2020-04-29,1
UK216,2020-04-02,2020-04-29,5
UK1882,2020-04-22,2020-04-22,1
UK828,2020-04-15,2020-04-15,1
UK1883,2020-04-15,2020-04-15,1
UK1258,2020-04-03,2020-04-03,1
UK1315,2020-05-11,2020-05-11,1
UK2014,2020-05-07,2020-05-07,1
UK5628,2020-03-25,2020-05-07,2
UK1316,2020-05-10,2020-05-10,1
UK661,2020-05-10,2020-05-10,1
UK3793,2020-04-01,2020-05-07,2
UK3033,2020-04-16,2020-04-16,1
UK5241,2020-04-06,2020-04-06,1
UK5457,2020-04-11,2020-04-11,1
UK5458,2020-04-11,2020-04-11,1
UK2904,2020-04-06,2020-04-22,10
UK5257,2020-04-13,2020-04-13,1
UK1663,2020-03-24,2020-04-15,3
UK5510,2020-04-10,2020-04-10,1
UK4232,2020-03-20,2020-04-22,4
UK5459,2020-03-23,2020-04-19,2
UK198,2020-03-18,2020-04-15,10
UK5324,2020-04-15,2020-04-15,1
UK5533,2020-04-22,2020-04-22,1
UK444,2020-03-31,2020-04-21,8
UK5461,2020-04-21,2020-04-21,1
UK2204,2020-04-21,2020-04-21,1
UK5305,2020-04-13,2020-04-13,1
UK3479,2020-04-08,2020-04-12,2
UK295,2020-03-11,2020-04-22,15
UK5707,2020-03-18,2020-04-16,11
UK5462,2020-04-10,2020-04-10,1
UK707,2020-03-27,2020-04-10,3
UK5511,2020-04-10,2020-04-10,1
UK5235,2020-04-11,2020-04-11,1
UK5463,2020-04-20,2020-04-20,1
UK1247,2020-05-08,2020-05-08,1
UK46,2020-03-02,2020-05-08,17
UK236,2020-03-27,2020-04-22,15
UK413,2020-03-06,2020-04-03,6
UK3556,2020-04-04,2020-04-12,2
UK2025,2020-04-03,2020-04-03,1
UK2218,2020-04-04,2020-04-26,3
UK435,2020-04-03,2020-04-23,6
UK5627,2020-04-10,2020-04-15,2
UK307,2020-03-28,2020-05-04,20
UK430,2020-04-10,2020-04-10,1
UK542,2020-04-01,2020-04-14,6
UK5177,2020-03-27,2020-04-11,7
UK808,2020-04-07,2020-04-07,1
UK293,2020-03-24,2020-04-28,20
UK1249,2020-04-04,2020-04-04,1
UK1250,2020-04-11,2020-04-11,1
UK2026,2020-04-03,2020-04-03,1
UK50,2020-04-03,2020-04-03,1
UK811,2020-04-05,2020-04-05,1
UK1246,2020-04-08,2020-04-08,1
UK5708,2020-03-30,2020-05-01,8
UK136,2020-04-10,2020-04-10,1
UK2027,2020-04-10,2020-04-10,1
UK1251,2020-04-11,2020-04-11,1
UK3027,2020-04-07,2020-04-11,2
UK1252,2020-04-10,2020-04-10,1
UK1253,2020-04-03,2020-04-03,1
UK1254,2020-04-03,2020-04-03,1
UK425,2020-03-23,2020-04-09,4
UK276,2020-03-18,2020-05-01,36
UK826,2020-04-04,2020-04-04,1
UK2551,2020-04-16,2020-04-20,4
UK110,2020-03-24,2020-04-29,6
UK1255,2020-04-03,2020-04-03,1
UK390,2020-03-27,2020-05-01,7
UK344,2020-04-04,2020-04-14,3
UK5564,2020-04-09,2020-04-11,2
UK827,2020-04-05,2020-04-05,1
UK2030,2020-04-03,2020-04-03,1
UK164,2020-03-27,2020-04-27,5
UK5178,2020-03-21,2020-04-17,8
UK2020,2020-04-03,2020-04-03,1
UK2,2020-04-16,2020-04-16,1
UK1256,2020-04-02,2020-04-02,1
UK140,2020-04-03,2020-04-03,1
UK507,2020-04-02,2020-04-16,5
UK2023,2020-04-10,2020-04-10,1
UK145,2020-04-05,2020-04-05,1
UK2031,2020-04-03,2020-04-03,1
UK5709,2020-03-29,2020-04-11,3
UK467,2020-04-15,2020-04-15,1
UK2007,2020-05-11,2020-05-11,2
UK2004,2020-05-11,2020-05-11,1
UK2008,2020-05-11,2020-05-11,1
UK1257,2020-05-11,2020-05-11,1
UK266,2020-04-06,2020-04-30,12
UK3068,2020-04-12,2020-04-12,1
UK1535,2020-04-14,2020-04-14,1
UK3072,2020-04-07,2020-04-07,1
UK2092,2020-04-14,2020-04-14,1
UK3073,2020-04-07,2020-04-07,1
UK5179,2020-04-17,2020-04-17,1
UK1536,2020-04-14,2020-04-14,1
UK4661,2020-04-21,2020-04-21,1
UK2791,2020-04-18,2020-04-18,1
UK1674,2020-04-14,2020-04-14,1
UK2093,2020-04-18,2020-04-18,1
UK3074,2020-04-16,2020-04-16,1
UK810,2020-04-08,2020-04-14,3
UK3076,2020-04-19,2020-04-19,1
UK2829,2020-04-14,2020-04-14,1
UK948,2020-04-14,2020-04-16,2
UK3078,2020-04-14,2020-04-14,1
UK1329,2020-04-16,2020-04-16,1
UK3080,2020-04-17,2020-04-17,1
UK1786,2020-04-20,2020-04-20,1
UK3081,2020-04-07,2020-04-07,1
UK2830,2020-04-20,2020-04-20,1
UK3082,2020-04-13,2020-04-13,1
UK3083,2020-04-19,2020-04-19,1
UK2094,2020-04-07,2020-04-07,1
UK2792,2020-04-14,2020-04-14,1
UK1675,2020-04-18,2020-04-18,1
UK3695,2020-04-07,2020-04-16,2
UK2095,2020-04-13,2020-04-13,1
UK3085,2020-04-07,2020-04-07,1
UK3086,2020-04-07,2020-04-07,1
UK1404,2020-04-15,2020-04-15,1
UK2096,2020-04-16,2020-04-16,1
UK3087,2020-04-18,2020-04-18,1
UK3089,2020-04-16,2020-04-16,1
UK3090,2020-04-17,2020-04-17,1
UK3091,2020-04-15,2020-04-15,1
UK3092,2020-04-20,2020-04-20,1
UK1537,2020-04-14,2020-04-14,1
UK3093,2020-04-19,2020-04-19,1
UK3094,2020-04-20,2020-04-20,1
UK1787,2020-04-16,2020-04-16,1
UK1187,2020-04-20,2020-04-20,1
UK3095,2020-04-17,2020-04-17,1
UK961,2020-04-12,2020-04-14,2
UK139,2020-03-16,2020-04-18,4
UK1327,2020-04-17,2020-04-17,1
UK3096,2020-04-14,2020-04-14,1
UK1538,2020-04-18,2020-04-18,1
UK2097,2020-04-18,2020-04-18,1
UK5465,2020-04-07,2020-04-17,2
UK2098,2020-04-14,2020-04-14,1
UK2064,2020-04-06,2020-04-17,2
UK1613,2020-04-21,2020-04-21,1
UK2099,2020-04-15,2020-04-15,1
UK3097,2020-04-21,2020-04-21,1
UK666,2020-04-07,2020-04-16,4
UK2100,2020-04-16,2020-04-16,1
UK2831,2020-04-21,2020-04-21,1
UK5332,2020-03-01,2020-04-20,11
UK3098,2020-04-14,2020-04-14,1
UK2101,2020-04-07,2020-04-07,1
UK3099,2020-04-15,2020-04-15,1
UK2102,2020-04-20,2020-04-20,1
UK3100,2020-04-21,2020-04-21,1
UK431,2020-05-10,2020-05-10,1
UK4662,2020-04-24,2020-04-24,2
UK833,2020-04-25,2020-05-10,4
UK1452,2020-04-24,2020-04-24,1
UK448,2020-05-11,2020-05-11,1
UK299,2020-05-10,2020-05-10,1
UK182,2020-04-03,2020-05-02,7
UK1323,2020-05-01,2020-05-01,1
UK3766,2020-04-04,2020-05-02,2
UK162,2020-04-03,2020-05-04,5
UK3101,2020-05-03,2020-05-03,1
UK2635,2020-05-05,2020-05-05,1
UK3102,2020-05-05,2020-05-05,1
UK4459,2020-04-30,2020-04-30,1
UK3103,2020-05-06,2020-05-06,1
UK127,2020-03-29,2020-05-03,5
UK2331,2020-04-08,2020-04-27,2
UK1490,2020-05-10,2020-05-10,1
UK1502,2020-05-08,2020-05-08,1
UK1522,2020-05-09,2020-05-09,1
UK3108,2020-04-27,2020-04-27,1
UK2793,2020-04-15,2020-04-15,1
UK3104,2020-04-12,2020-04-12,1
UK5303,2020-04-25,2020-04-25,1
UK3884,2020-04-08,2020-04-27,2
UK76,2020-03-26,2020-05-05,3
UK5466,2020-04-14,2020-04-27,3
UK5148,2020-04-26,2020-04-27,2
UK81,2020-03-19,2020-04-27,25
UK845,2020-04-22,2020-04-27,4
UK101,2020-03-21,2020-04-27,24
UK477,2020-04-16,2020-05-01,4
UK2047,2020-04-28,2020-04-28,1
UK497,2020-04-02,2020-04-27,5
UK3248,2020-04-17,2020-04-26,4
UK5130,2020-04-28,2020-04-28,1
UK5710,2020-03-29,2020-04-27,4
UK844,2020-04-10,2020-04-30,5
UK5468,2020-04-28,2020-04-28,1
UK2771,2020-04-29,2020-04-29,1
UK212,2020-03-25,2020-03-25,1
UK1846,2020-03-12,2020-03-22,2
UK243,2020-03-18,2020-04-12,5
UK5131,2020-03-24,2020-03-24,1
UK265,2020-03-23,2020-03-23,1
UK5565,2020-03-22,2020-03-22,1
UK5132,2020-03-24,2020-03-24,1
UK282,2020-03-23,2020-04-22,8
UK2453,2020-03-25,2020-03-25,1
UK433,2020-03-22,2020-04-07,6
UK44,2020-03-17,2020-05-01,47
UK5546,2020-03-23,2020-03-23,1
UK5547,2020-03-25,2020-03-25,1
UK5518,2020-03-24,2020-03-24,1
UK5534,2020-03-27,2020-03-27,1
UK43,2020-03-12,2020-04-26,29
UK320,2020-03-24,2020-04-20,5
UK552,2020-03-18,2020-04-04,10
UK700,2020-03-19,2020-03-27,3
UK151,2020-03-23,2020-04-24,5
UK5535,2020-03-25,2020-03-25,1
UK870,2020-03-18,2020-03-25,6
UK5497,2020-03-24,2020-03-24,1
UK5469,2020-03-25,2020-03-25,1
UK5470,2020-03-24,2020-03-24,1
UK5245,2020-03-23,2020-03-23,1
UK1869,2020-03-27,2020-03-27,1
UK5232,2020-03-23,2020-03-23,1
UK5471,2020-03-24,2020-03-24,1
UK222,2020-03-24,2020-03-24,1
UK83,2020-02-29,2020-04-08,11
UK5096,2020-03-24,2020-03-24,1
UK642,2020-03-23,2020-04-02,3
UK5896,2020-03-23,2020-03-23,2
UK339,2020-02-23,2020-04-16,76
UK188,2020-03-07,2020-04-08,9
UK230,2020-03-26,2020-03-26,1
UK5238,2020-03-24,2020-03-24,1
UK5134,2020-03-25,2020-03-25,1
UK133,2020-03-22,2020-04-25,9
UK5548,2020-03-24,2020-03-24,1
UK548,2020-03-14,2020-03-27,5
UK3545,2020-03-23,2020-03-24,3
UK951,2020-03-17,2020-03-24,3
UK4761,2020-03-24,2020-03-24,1
UK5472,2020-03-25,2020-03-25,1
UK104,2020-03-26,2020-03-26,1
UK5711,2020-03-25,2020-03-25,2
UK5508,2020-03-26,2020-03-26,1
UK5250,2020-03-23,2020-03-23,1
UK2042,2020-03-27,2020-03-27,1
UK5229,2020-03-25,2020-03-25,1
UK5733,2020-03-23,2020-04-08,2
UK667,2020-03-24,2020-04-21,3
UK5092,2020-03-26,2020-03-26,1
UK2043,2020-03-26,2020-03-26,1
UK5317,2020-03-25,2020-03-25,1
UK5135,2020-03-26,2020-03-26,1
UK2044,2020-03-25,2020-03-25,1
UK120,2020-03-04,2020-04-16,4
UK4444,2020-04-16,2020-04-16,1
UK398,2020-03-26,2020-04-13,4
UK1706,2020-04-13,2020-04-13,1
UK503,2020-04-22,2020-05-06,2
UK2734,2020-04-02,2020-04-02,1
UK3109,2020-04-14,2020-04-14,1
UK918,2020-03-27,2020-03-30,2
UK3026,2020-03-30,2020-03-30,5
UK749,2020-04-20,2020-04-27,2
UK3111,2020-04-24,2020-04-24,1
UK1207,2020-03-30,2020-04-09,4
UK4520,2020-05-01,2020-05-01,1
UK1617,2020-05-01,2020-05-01,1
UK1605,2020-04-27,2020-04-27,1
UK191,2020-04-17,2020-04-27,2
UK286,2020-04-05,2020-04-28,2
UK470,2020-04-04,2020-04-19,5
UK2714,2020-04-04,2020-04-04,1
UK533,2020-04-04,2020-04-17,4
UK1867,2020-04-04,2020-04-16,3
UK1328,2020-04-04,2020-04-04,1
UK3112,2020-03-24,2020-04-07,2
UK434,2020-04-20,2020-05-07,9
UK550,2020-05-06,2020-05-06,1
UK554,2020-04-23,2020-05-06,8
UK1973,2020-04-04,2020-04-04,1
UK84,2020-04-04,2020-04-04,1
UK3121,2020-04-04,2020-04-04,1
UK5643,2020-03-26,2020-04-04,2
UK190,2020-03-01,2020-04-19,36
UK2651,2020-04-04,2020-04-04,1
UK3123,2020-04-04,2020-04-04,1
UK4664,2020-04-04,2020-04-04,1
UK2103,2020-03-25,2020-03-25,1
UK3113,2020-03-27,2020-03-27,1
UK3529,2020-03-25,2020-03-25,1
UK4663,2020-03-21,2020-03-21,1
UK131,2020-03-11,2020-04-14,39
UK3114,2020-03-29,2020-03-29,1
UK4515,2020-03-30,2020-03-30,1
UK3115,2020-03-26,2020-03-26,1
UK2794,2020-03-24,2020-03-24,1
UK3116,2020-03-23,2020-03-23,1
UK693,2020-03-17,2020-03-25,5
UK2104,2020-03-29,2020-03-30,2
UK2105,2020-03-29,2020-03-29,1
UK4521,2020-03-28,2020-03-28,1
UK561,2020-03-25,2020-04-06,3
UK1330,2020-03-26,2020-03-26,1
UK843,2020-03-24,2020-03-29,2
UK5566,2020-03-29,2020-03-29,1
UK526,2020-03-23,2020-04-05,3
UK3117,2020-03-30,2020-03-30,1
UK3118,2020-04-01,2020-04-01,1
UK4475,2020-03-23,2020-03-23,1
UK3119,2020-03-24,2020-03-24,1
UK1463,2020-04-01,2020-04-01,1
UK479,2020-03-31,2020-03-31,1
UK3120,2020-03-30,2020-03-30,1
UK1088,2020-03-20,2020-03-20,1
UK1083,2020-03-21,2020-03-21,1
UK2106,2020-03-23,2020-03-23,1
UK4522,2020-03-31,2020-03-31,1
UK4441,2020-04-15,2020-04-15,1
